Unnamed: 0,Drug_ID,Drug,property,canonical_smiles
966,966,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,3,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
967,967,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,3,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O
968,968,C=CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,3,C=CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC
969,969,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],3,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O
970,970,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,3,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
971,971,CCOC(=O)C1(c2ccccc2)CCN(CCCNc2ccccc2)CC1,3,CCOC(=O)C1(c2ccccc2)CCN(CCCNc2ccccc2)CC1
972,972,CCCC1(C)COB(c2ccc(C)cc2)OC1,3,CCCC1(C)COB(c2ccc(C)cc2)OC1
973,973,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-],3,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
974,974,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,3,CCCCC(=O)OC1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C
975,975,CC(Cc1ccccc1)N(C)Cc1ccco1,3,CC(Cc1ccccc1)N(C)Cc1ccco1
976,976,CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,3,CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
977,977,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,3,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1
978,978,CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)O,3,CC(C)(CO)C(O)C(=O)NCCCC(=O)O
979,979,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.[Na+],3,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
980,980,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,3,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
981,981,CC(C)O,3,CC(C)O
982,982,C=C[C@@H]1CNCC[C@H]1CCCc1ccnc2ccc(OC)cc12,3,C=CC1CNCCC1CCCc1ccnc2ccc(OC)cc12
983,983,NC(N)=NCCN1CCCCCCC1,3,NC(N)=NCCN1CCCCCCC1
984,984,CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)CC1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](OC4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1CC(O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4CC(C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,3,
985,985,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
986,986,C/C=C/C(=O)N(CC)C(CC)C(=O)N(C)C,3,CC=CC(=O)N(CC)C(CC)C(=O)N(C)C
987,987,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,3,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
988,988,CC(=O)Nc1nnc(S(N)(=O)=O)s1,3,CC(=O)Nc1nnc(S(N)(=O)=O)s1
989,989,Cc1c(O)c(=O)ccn1CCCO,3,Cc1c(O)c(=O)ccn1CCCO
990,990,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,3,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
991,991,CCC1(CC)C(=O)NC(=O)N(C)C1=O,3,CCC1(CC)C(=O)NC(=O)N(C)C1=O
992,992,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,3,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O
993,993,C[C@H]1CCCC[C@@]1(c1cccs1)N1CCCCC1,3,CC1CCCCC1(c1cccs1)N1CCCCC1
994,994,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,3,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314
995,995,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,3,C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C
996,996,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,3,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O
997,997,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)[C@]21CO1,3,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1
998,998,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,3,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1
999,999,CC[C@H](NC(=O)c1c(Cn2ccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3,CCC(NC(=O)c1c(Cn2ccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1
1000,1000,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,3,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
1001,1001,CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12,3,CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12
1002,1002,O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccc3ccccc3c2)CC1,3,O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccc3ccccc3c2)CC1
1003,1003,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,3,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
1004,1004,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO
1005,1005,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1,3,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1
1006,1006,CC(C)(O)C(C)(O)c1cccc(Cl)c1,3,CC(C)(O)C(C)(O)c1cccc(Cl)c1
1007,1007,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,3,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C
1008,1008,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,3,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
1009,1009,FC(F)OC(Cl)C(F)(F)F,3,FC(F)OC(Cl)C(F)(F)F
1010,1010,ClC=C(Cl)Cl,3,ClC=C(Cl)Cl
1011,1011,CCCC(CCC)C(=O)O,3,CCCC(CCC)C(=O)O
1012,1012,COCCCC/C(=N\OCCN)c1ccc(Cl)cc1,3,COCCCCC(=NOCCN)c1ccc(Cl)cc1
1013,1013,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,3,Nc1ccn(C2CCC(CO)O2)c(=O)n1
1014,1014,CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,3,CNCC(O)CC12CCC(c3ccccc31)c1ccccc12
1015,1015,CS(=O)(=O)O.Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,3,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1
1016,1016,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
1017,1017,COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1.[Cl-].[Cl-].[Cl-].[H+].[H+].[H+],3,COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1
1018,1018,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,3,CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
1019,1019,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,3,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O
1020,1020,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,3,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
1021,1021,CC(=O)OC1/C=C/C(C)=C/CC(O)/C=C/C(C)=C/C(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,3,CC(=O)OC1C=CC(C)=CCC(O)C=CC(C)=CC(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O
1022,1022,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,3,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C
1023,1023,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2[C@H]1CN1CCCC1,3,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2C1CN1CCCC1
1024,1024,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,3,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2
1025,1025,OCC(O)C(O)C(O)C(O)CO,3,OCC(O)C(O)C(O)C(O)CO
1026,1026,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,3,CN1CCN(C2=Cc3cc(Cl)ccc3C(=CC#N)c3ccccc32)CC1
1027,1027,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,3,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21
1028,1028,FC(F)OC(F)(F)C(F)Cl,3,FC(F)OC(F)(F)C(F)Cl
1029,1029,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,3,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1
1030,1030,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,3,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
1031,1031,Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,3,Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C
1032,1032,CC1CCCC1,3,CC1CCCC1
1033,1033,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,3,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1
1034,1034,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@H]12)c1csc(N)n1,3,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=CSc3n[nH]c(=O)c(=O)n3CC=O)CSC12)c1csc(N)n1
1035,1035,Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1,3,Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1
1036,1036,CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC,3,CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC
1037,1037,CN1CC[C@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@H]1C5,3,CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CCC3C1C5
1038,1038,NC(CO)(CO)CO,3,NC(CO)(CO)CO
1039,1039,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3OC1CC(N)CC(C)O1,3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1
1040,1040,NCCCN1c2ccccc2CCc2ccccc21,3,NCCCN1c2ccccc2CCc2ccccc21
1041,1041,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,3,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
1042,1042,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,3,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21
1043,1043,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,3,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1
1044,1044,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
1045,1045,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,3,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
1046,1046,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,3,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
1047,1047,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,3,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C
1048,1048,CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,3,CN(C)Cc1ccnc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)c1
1049,1049,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,3,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12
1050,1050,CNCCCC1c2ccccc2C=Cc2ccccc21,3,CNCCCC1c2ccccc2C=Cc2ccccc21
1051,1051,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,3,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
1052,1052,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,3,CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O
1054,1054,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5COC(c6cccs6)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,3,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O
1055,1055,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,3,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
1056,1056,CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1,3,CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1
1058,1058,O=C(O)CCCCCCCC(=O)O,3,O=C(O)CCCCCCCC(=O)O
1059,1059,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,3,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
1060,1060,CC(C)(C)NCC(O)c1ccccc1F,3,CC(C)(C)NCC(O)c1ccccc1F
1061,1061,C[C@]12C=C(Br)C(=O)C=C1[C@H](F)C[C@H]1[C@@H]3CCC(O)(C(=O)CO)[C@@]3(C)C[C@H](O)C12F,3,CC12C=C(Br)C(=O)C=C1C(F)CC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F
1062,1062,OCCN1C=CN(CCCN2c3ccccc3C=Cc3ccccc32)C=CC1,3,OCCN1C=CN(CCCN2c3ccccc3C=Cc3ccccc32)C=CC1
1063,1063,COc1ccc(Cl)c2c1CCCC2N(C)C,3,COc1ccc(Cl)c2c1CCCC2N(C)C
1064,1064,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,3,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O
1065,1065,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3,CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
1066,1066,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C.[Cl-].[H+],3,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C
1067,1067,Nc1nc2ccc(OC(F)(F)F)cc2s1.[Cl-].[H+],3,Nc1nc2ccc(OC(F)(F)F)cc2s1
1068,1068,CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,3,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
1069,1069,CN(C)CCc1ccccn1,3,CN(C)CCc1ccccn1
1070,1070,CN1CCN2c3ccccc3Cn3cccc3C2C1.O=C(O)/C=C\C(=O)O,3,CN1CCN2c3ccccc3Cn3cccc3C2C1
1071,1071,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,3,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O
1072,1072,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,3,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O
1073,1073,CC(COc1ccccc1)NN,3,CC(COc1ccccc1)NN
1074,1074,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,3,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O
1075,1075,CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,3,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
1076,1076,Nc1cccc(-n2ccccc2=O)c1,3,Nc1cccc(-n2ccccc2=O)c1
1077,1077,Clc1ccc2c(c1)[C@H]1CCNC[C@@H]1c1ccccc1O2,3,Clc1ccc2c(c1)C1CCNCC1c1ccccc1O2
1078,1078,O=C(O)/C=C\C(=O)O.c1csc(Cc2ccccc2OCC2CNCCO2)c1,3,c1csc(Cc2ccccc2OCC2CNCCO2)c1
1079,1079,CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,3,CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1
1080,1080,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,3,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
1082,1082,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
1083,1083,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,3,CCC(=O)C1(C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
1084,1084,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,3,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1
1085,1085,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1,3,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1
1086,1086,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,3,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
1087,1087,CNCC[C@@H](O)[C@@H]1C[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)CN1,3,CNCCC(O)C1CC(SC2=C(C(=O)O)N3C(=O)C(C(C)O)C3C2C)CN1
1088,1088,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,3,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1
1089,1089,CCCCCn1ccc(=O)c(O)c1C,3,CCCCCn1ccc(=O)c(O)c1C
1090,1090,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,3,CCC=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1csc(N)n1
1091,1091,CCC1(c2ccccc2)NCC(=O)NC1=O,3,CCC1(c2ccccc2)NCC(=O)NC1=O
1092,1092,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,3,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
1093,1093,CCC1(c2ccccc2)C(=O)NCNC1=O,3,CCC1(c2ccccc2)C(=O)NCNC1=O
1094,1094,NCCc1ccc(O)c(O)c1,3,NCCc1ccc(O)c(O)c1
1095,1095,CNCCC=C1c2ccccc2C2CC2c2ccccc21,3,CNCCC=C1c2ccccc2C2CC2c2ccccc21
1096,1096,Cc1ncc([N+](=O)[O-])n1CCO,3,Cc1ncc([N+](=O)[O-])n1CCO
1097,1097,CC(=O)NCC1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3,CC(=O)NCC1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
1098,1098,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@H]12)c1csc(N)n1,3,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CSC12)c1csc(N)n1
1099,1099,Cc1cc(N/C(O)=C2\C(=O)c3ccccc3S(=O)(=O)N2C)no1,3,Cc1cc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)no1
1100,1100,CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3,CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
1101,1101,CN1C(=O)OC(C)(C)C1=O,3,CN1C(=O)OC(C)(C)C1=O
1102,1102,C#CC1(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,3,C#CC1(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1
1103,1103,c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1,3,c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1
1104,1104,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,3,CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4OC2C(OC(=O)c2cccnc2)C=CC3C1C5
1105,1105,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,3,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
1106,1106,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,3,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1
1107,1107,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,3,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
1108,1108,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)CC1,3,CN1CCN(CC(=O)C2(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC32C)CC1
1109,1109,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,3,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1
1110,1110,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,3,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O
1111,1111,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.[Cl-].[H+],3,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21
1112,1112,CCOC(=O)NNC(C)c1ccccc1,3,CCOC(=O)NNC(C)c1ccccc1
1113,1113,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,3,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3
1114,1114,CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1,3,CN(C)Cc1ccc(CSCCNc2[nH]ccc2[N+](=O)[O-])o1
1115,1115,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
